id	filename	md5	size	state
578e0021-2179-45a0-a5f5-6a3878a220d0	578e0021-2179-45a0-a5f5-6a3878a220d0/GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_G08_1051762.nocnv_grch38.seg.v2.txt	64c0ea0d4d4348782a9cbd0503295453	3334	validated
57f9a666-f1e8-4d1f-a4b0-3acdce99ccdf	57f9a666-f1e8-4d1f-a4b0-3acdce99ccdf/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_A03_787100.nocnv_grch38.seg.v2.txt	81f1a1a7e7493367551a69b7092633c2	3459	validated
582424e9-393a-4916-9030-613a53e65be0	582424e9-393a-4916-9030-613a53e65be0/TAROK_p_TCGA_264_N_GenomeWideSNP_6_F10_1306552.nocnv_grch38.seg.v2.txt	90a4fe5c30e7881f47e1b5be3d371741	5263	validated
584186cd-5a5b-4cb0-9519-b1caf8e2e72e	584186cd-5a5b-4cb0-9519-b1caf8e2e72e/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_E01_1301094.nocnv_grch38.seg.v2.txt	4dce335b82b990b4cea1ef4ebbb909a3	3744	validated
5842acaa-7c53-4846-b57c-feec0b55444f	5842acaa-7c53-4846-b57c-feec0b55444f/TAROK_p_TCGA_264_N_GenomeWideSNP_6_F02_1306600.nocnv_grch38.seg.v2.txt	240267b5eb2d2e7a7ebaa98512eceac4	13469	validated
58ed8e35-8d52-481e-bfc6-69d440fb5548	58ed8e35-8d52-481e-bfc6-69d440fb5548/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_C11_831136.nocnv_grch38.seg.v2.txt	305c12dc3342be940f8187d98be6b178	35340	validated
5964884d-fe80-44dd-a25e-1c885c970120	5964884d-fe80-44dd-a25e-1c885c970120/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F10_914310.nocnv_grch38.seg.v2.txt	8e7d5ea81ce53df4ab671db64aebe046	3466	validated
59a5b8d0-9e6c-444b-8b92-3ea07cc0c0f3	59a5b8d0-9e6c-444b-8b92-3ea07cc0c0f3/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_C09_1244634.nocnv_grch38.seg.v2.txt	7ffc3d999f71ff233611793fd92d3952	3872	validated
59cfaa11-83b8-4593-b4d0-00b729d13f4e	59cfaa11-83b8-4593-b4d0-00b729d13f4e/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E03_787132.nocnv_grch38.seg.v2.txt	1299bee171082318b96d42d70567162b	29726	validated
5adb57ca-24bb-4d5a-bf1a-9ae9e51dcd12	5adb57ca-24bb-4d5a-bf1a-9ae9e51dcd12/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_A03_1245232.nocnv_grch38.seg.v2.txt	8ec0dcf63c2c438fddc364acbc476c28	3333	validated
5b90792d-1e76-435b-a09a-7688db6662cb	5b90792d-1e76-435b-a09a-7688db6662cb/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_F05_809080.nocnv_grch38.seg.v2.txt	e920e4e135d01e999f0a8e2b6850ae77	4983	validated
5bc21108-1b4b-49bd-b6c2-b73c46d697b2	5bc21108-1b4b-49bd-b6c2-b73c46d697b2/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_D10_1300980.nocnv_grch38.seg.v2.txt	9e67330337a31dbdc4ef74ad9adba1c4	7970	validated
5bcc44cd-ae64-4a2d-ae60-7ad96fa963d3	5bcc44cd-ae64-4a2d-ae60-7ad96fa963d3/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_C02_680378.nocnv_grch38.seg.v2.txt	57e499811ac710774fec98d1d6277199	5157	validated
5bf332fc-4682-457d-916e-f2841ef5ab1d	5bf332fc-4682-457d-916e-f2841ef5ab1d/UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_H05_1376916.nocnv_grch38.seg.v2.txt	93f0968274c4b2e972b45670aa6c6937	3895	validated
5c542c58-a256-4671-a9bc-bbd7e9770beb	5c542c58-a256-4671-a9bc-bbd7e9770beb/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_E09_1148602.nocnv_grch38.seg.v2.txt	2d4abf265b8de2526d56d69b6b346365	4768	validated
5cc4cb71-e468-4316-a301-ebbd764c4511	5cc4cb71-e468-4316-a301-ebbd764c4511/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E12_787208.nocnv_grch38.seg.v2.txt	5f796d61ea92a55918af203d9703ce44	42502	validated
5cec1e91-1997-45d1-9d64-e457b07fd40c	5cec1e91-1997-45d1-9d64-e457b07fd40c/COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_A03_1051474.nocnv_grch38.seg.v2.txt	da01ca37b7fb93775b81547a62dbe16e	4285	validated
5cf81579-ee4e-4b7b-9daf-15c1296e2738	5cf81579-ee4e-4b7b-9daf-15c1296e2738/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G07_787168.nocnv_grch38.seg.v2.txt	333b31b3dd2092433b94fc16698efb2d	24824	validated
5df0de46-751a-4f50-b8f0-6991b0b0502b	5df0de46-751a-4f50-b8f0-6991b0b0502b/TAROK_p_TCGA_264_N_GenomeWideSNP_6_D11_1306578.nocnv_grch38.seg.v2.txt	4cfd783bde737d70ab71aa96a487bd79	9586	validated
5e06c794-44d4-4492-bb5b-794351fd8b03	5e06c794-44d4-4492-bb5b-794351fd8b03/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B01_1301002.nocnv_grch38.seg.v2.txt	c9f1173ed93d88f7ef67131421a358ed	9226	validated
5e43e7c6-35cb-4f5b-a058-f8e8e0d83402	5e43e7c6-35cb-4f5b-a058-f8e8e0d83402/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_C08_1322330.nocnv_grch38.seg.v2.txt	ad3adfb36bb860e840f432c8fce30716	6758	validated
5fccaf1a-d382-46b1-91bd-ddd23d5f3426	5fccaf1a-d382-46b1-91bd-ddd23d5f3426/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_B03_1301098.nocnv_grch38.seg.v2.txt	63f7e0dc5a7d9b00e910e3be3378ddd4	7739	validated
5fcf4b6d-41ae-4b7e-9974-00c687fb4ae9	5fcf4b6d-41ae-4b7e-9974-00c687fb4ae9/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F07_787096.nocnv_grch38.seg.v2.txt	597d72ae57a627baccc91775359fa771	3318	validated
60518b2a-bb2a-4391-9f7f-a38b44c4cf06	60518b2a-bb2a-4391-9f7f-a38b44c4cf06/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_F04_902824.nocnv_grch38.seg.v2.txt	bf4509c73a634b8f9fa7c46a3c9f47aa	2916	validated
60a6686a-44a9-4436-a090-f48e5255d3d4	60a6686a-44a9-4436-a090-f48e5255d3d4/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E04_808522.nocnv_grch38.seg.v2.txt	dc95086e9cb98cacf7f75c4f59c710b2	4018	validated
6181e11c-87dc-4a7d-9e0a-08190819c847	6181e11c-87dc-4a7d-9e0a-08190819c847/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_F05_831174.nocnv_grch38.seg.v2.txt	c35be43fdac67a7707abb9a89d2213d1	3754	validated
61b95ab1-08d7-4b3c-991b-17a456548e66	61b95ab1-08d7-4b3c-991b-17a456548e66/CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_H09_1376730.nocnv_grch38.seg.v2.txt	11d742cb08434aec4ad6ba8c7789c453	38775	validated
61d20968-588a-4b09-89a0-6c2373621e6e	61d20968-588a-4b09-89a0-6c2373621e6e/COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_B01_1051518.nocnv_grch38.seg.v2.txt	0bdf2bf348df9c24d76c7296e88f6476	4292	validated
624918e5-71df-4c95-9969-d4edc730254f	624918e5-71df-4c95-9969-d4edc730254f/TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_H06_1377040.nocnv_grch38.seg.v2.txt	036d3be1b3d30f431ae9cac366f4479e	7573	validated
62ac96e3-4f9b-4636-8079-c90a266a6c2a	62ac96e3-4f9b-4636-8079-c90a266a6c2a/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G11_1244676.nocnv_grch38.seg.v2.txt	51b999fad6bb61d90526d05a99908eaa	3470	validated
62c34eb2-5c3d-41d6-888f-f87ac415db27	62c34eb2-5c3d-41d6-888f-f87ac415db27/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_E09_808482.nocnv_grch38.seg.v2.txt	fd7e40e7c1f01b64eda32a0fff3a8989	16762	validated
63cab547-86fd-45ec-866d-2deb4caac955	63cab547-86fd-45ec-866d-2deb4caac955/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C09_787154.nocnv_grch38.seg.v2.txt	8d7738e8a98e72a4df0300a6ae158d7e	13019	validated
63da2385-6312-4f05-b316-24f76a9f9c13	63da2385-6312-4f05-b316-24f76a9f9c13/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E04_787166.nocnv_grch38.seg.v2.txt	fb3779b5e89cf45b10a244a02164bca8	14935	validated
63de2f12-e660-401d-9a1b-eb948f41c71d	63de2f12-e660-401d-9a1b-eb948f41c71d/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_D08_680228.nocnv_grch38.seg.v2.txt	cd6488f2bd03d25afc5b5fc539b241e1	3194	validated
6422306f-ed46-41ba-888a-42f66aee843b	6422306f-ed46-41ba-888a-42f66aee843b/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_B07_748120.nocnv_grch38.seg.v2.txt	1d309b8f4feb8824b1166f50a24ff303	3760	validated
6481cb35-197b-48cd-a32e-190d1c322ec9	6481cb35-197b-48cd-a32e-190d1c322ec9/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_C04_808494.nocnv_grch38.seg.v2.txt	93058321e9995670f1c02ba30ad51106	3059	validated
658b23d1-572e-45a5-b325-52de320f6060	658b23d1-572e-45a5-b325-52de320f6060/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_D02_808520.nocnv_grch38.seg.v2.txt	83d0f4f5d4767896ea57dec51d4983e7	3460	validated
65eabee6-5536-42e9-97b3-af9b5f4e8307	65eabee6-5536-42e9-97b3-af9b5f4e8307/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C11_1300948.nocnv_grch38.seg.v2.txt	7a43480d271a42b83623733388e6ff7e	3133	validated
666f9e1b-a305-4ca4-8a3a-ca36769a14be	666f9e1b-a305-4ca4-8a3a-ca36769a14be/TAROK_p_TCGA_264_N_GenomeWideSNP_6_E07_1306506.nocnv_grch38.seg.v2.txt	660d6cc628a6b1ea955d3a383fc97f35	4018	validated
668df2e9-3339-42c7-9876-bcfc9c240811	668df2e9-3339-42c7-9876-bcfc9c240811/DRAMA_p_TCGA_276_278_N_GenomeWideSNP_6_B02_1322354.nocnv_grch38.seg.v2.txt	b5c1aa7ed4c48fa2357fb18bd1dc9d41	4043	validated
66dee78c-847b-4916-a83e-991f9f5b4583	66dee78c-847b-4916-a83e-991f9f5b4583/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F11_914278.nocnv_grch38.seg.v2.txt	0c5becb10ad654918bc6b4436d312669	3111	validated
66f7d4df-1f6e-4d48-b38b-3b5e116c6c33	66f7d4df-1f6e-4d48-b38b-3b5e116c6c33/CYANS_p_TCGAb_422_423_424_NSP_GenomeWideSNP_6_D02_1513852.nocnv_grch38.seg.v2.txt	c054954663c43a7907ecb67532d6f64f	7715	validated
68a316ce-0f2b-444a-8703-03fc9e0571a7	68a316ce-0f2b-444a-8703-03fc9e0571a7/LIGER_p_TCGA_166_180_SNP_N_GenomeWideSNP_6_G01_896546.nocnv_grch38.seg.v2.txt	e50c6573090d70f1a3333eb0dae7ab11	23719	validated
68c71fd8-7238-4f69-8e8c-25ec13e72e80	68c71fd8-7238-4f69-8e8c-25ec13e72e80/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_D08_787190.nocnv_grch38.seg.v2.txt	f8e3376281bbf732e01bc7ed688f1ddc	9865	validated
690da071-8bc5-450d-b24c-e16d1036bc73	690da071-8bc5-450d-b24c-e16d1036bc73/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_C04_680214.nocnv_grch38.seg.v2.txt	7ff11de7f41d8c4aff3b749abe1d4af8	20035	validated
6918def1-61af-4afc-83b4-cba90248fd6e	6918def1-61af-4afc-83b4-cba90248fd6e/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_D11_680238.nocnv_grch38.seg.v2.txt	02225560c6b5fb08cab1fed53ff8a584	238771	validated
6959e331-04a5-4a97-8c33-38b235f4753c	6959e331-04a5-4a97-8c33-38b235f4753c/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A04_914268.nocnv_grch38.seg.v2.txt	40640c51efeff371b1e26685e2f249fc	25275	validated
6967d00f-6267-4a8a-bd87-26e11d9cf9d5	6967d00f-6267-4a8a-bd87-26e11d9cf9d5/TEAKS_p_TCGA_258_259_260_254_N_GenomeWideSNP_6_A01_1301278.nocnv_grch38.seg.v2.txt	c29255c189ef3330a1d9a31a887ea521	18694	validated
698b3e72-2630-4841-a429-c6c88827bf56	698b3e72-2630-4841-a429-c6c88827bf56/UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_H03_1376994.nocnv_grch38.seg.v2.txt	18c595d0755146dce495b5e3523eae65	26795	validated
69d52d41-51ac-4f1c-a113-4d0bec076c28	69d52d41-51ac-4f1c-a113-4d0bec076c28/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_B12_1039772.nocnv_grch38.seg.v2.txt	85f95149da15c6c0b5c730464514bcf6	5785	validated
69e188c0-7744-458e-8d8d-2332843b5608	69e188c0-7744-458e-8d8d-2332843b5608/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_G04_1244598.nocnv_grch38.seg.v2.txt	8e35bfc4d0d162c077371b264147a715	3470	validated
6a45ca8d-c51f-46c8-b015-aa502d457e0d	6a45ca8d-c51f-46c8-b015-aa502d457e0d/TAROK_p_TCGA_264_N_GenomeWideSNP_6_D01_1306532.nocnv_grch38.seg.v2.txt	b7e7db515fa82955dad0f38890b063bd	9485	validated
6aa1ce95-3927-4445-8230-b6afcf210924	6aa1ce95-3927-4445-8230-b6afcf210924/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_D06_1148202.nocnv_grch38.seg.v2.txt	7ebf1b2a97d721ff0b52bf8d30123051	3491	validated
6b45d96a-661c-4222-bd2c-dd6b1c76e3e4	6b45d96a-661c-4222-bd2c-dd6b1c76e3e4/GLYPH_p_TCGA_135_141_166_SNP_N_GenomeWideSNP_6_D02_902830.nocnv_grch38.seg.v2.txt	62c334180070ed2b5ee997a2836994fc	26144	validated
6b46d709-d1d1-4d74-9dd1-b459b2ad44e2	6b46d709-d1d1-4d74-9dd1-b459b2ad44e2/BROSE_p_TCGASNP_195_196_197_N_GenomeWideSNP_6_H04_1039760.nocnv_grch38.seg.v2.txt	623b7bb8a603bfabbe454698d7df0d5e	3062	validated
6b9dab01-e34c-40fc-a16c-5f3ea9b5a883	6b9dab01-e34c-40fc-a16c-5f3ea9b5a883/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_B07_1486526.nocnv_grch38.seg.v2.txt	0023d333a79fdde0b4f1b6e063e728a0	10721	validated
6be6f259-512a-45cb-9caa-f9e2ff4d8349	6be6f259-512a-45cb-9caa-f9e2ff4d8349/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_D11_1301070.nocnv_grch38.seg.v2.txt	111f94d4028851c7a0b596355261b010	3604	validated
6bf7bbf1-f22a-4342-b22f-de73c130b17e	6bf7bbf1-f22a-4342-b22f-de73c130b17e/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_A02_787078.nocnv_grch38.seg.v2.txt	d37ffb5129a1d2f12d59510c655f83a1	10061	validated
6c00e4c6-4e65-4b1d-bf9e-8254c1076b4b	6c00e4c6-4e65-4b1d-bf9e-8254c1076b4b/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F01_1244522.nocnv_grch38.seg.v2.txt	492262b3b278a0231cff1df58b22245e	12427	validated
6c12716e-841b-4d63-ada3-d59bb952d6b4	6c12716e-841b-4d63-ada3-d59bb952d6b4/NIZAM_p_TCGAb_406_07_08_09_10_N_GenomeWideSNP_6_B12_1486440.nocnv_grch38.seg.v2.txt	c1612c68a4d1fb9a45681e23602636a5	23728	validated
6c21b90e-d56a-41bc-a2ac-93042b3ee71d	6c21b90e-d56a-41bc-a2ac-93042b3ee71d/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A07_808942.nocnv_grch38.seg.v2.txt	740ed4a93b2f450e1f691cd70eb7fe43	10205	validated
6c3dd9bb-e244-4a2d-ad07-0d8abb6fa920	6c3dd9bb-e244-4a2d-ad07-0d8abb6fa920/CUTCH_p_TCGAb_355_37_52_NSP_GenomeWideSNP_6_H08_1376716.nocnv_grch38.seg.v2.txt	3a1ce73ce96a62f9c7fcef98ea94cf24	39499	validated
6c447056-ab18-47b5-8a23-f188b663539c	6c447056-ab18-47b5-8a23-f188b663539c/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_D08_808488.nocnv_grch38.seg.v2.txt	22b4b9c58a85f9fc3e5fcbb642dd4ad0	3187	validated
6c459126-465e-4367-9411-4ab918db170d	6c459126-465e-4367-9411-4ab918db170d/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_A07_787176.nocnv_grch38.seg.v2.txt	2584db45307f13c68501841500b89f11	32337	validated
6ca92fda-ab83-4efa-a415-36b4fccd7616	6ca92fda-ab83-4efa-a415-36b4fccd7616/DUNGS_p_TCGA_b84_115_SNP_N_GenomeWideSNP_6_B03_771640.nocnv_grch38.seg.v2.txt	61c3131e2dc720ab9043b8ae474f9717	8341	validated
6cdbdf4a-59d3-4804-9dfd-d6930f4f5b98	6cdbdf4a-59d3-4804-9dfd-d6930f4f5b98/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_B05_748124.nocnv_grch38.seg.v2.txt	2fb4a74399054fb18300b30498fb503d	6133	validated
6d6afa28-a54a-4dc2-8ef6-44e114871e92	6d6afa28-a54a-4dc2-8ef6-44e114871e92/TAROK_p_TCGA_264_N_GenomeWideSNP_6_C03_1306492.nocnv_grch38.seg.v2.txt	2b26cfa44c0e3d7fd10edf263b68b1d7	28392	validated
6deb923a-18f2-4764-b414-4112fa505e3b	6deb923a-18f2-4764-b414-4112fa505e3b/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_D07_1244592.nocnv_grch38.seg.v2.txt	83ac4bb02979e9a338f4306e588bc6f0	4974	validated
6e708221-b5b2-48f7-8f74-2d21af5f1f10	6e708221-b5b2-48f7-8f74-2d21af5f1f10/PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_A09_932600.nocnv_grch38.seg.v2.txt	d10d8c7b04a2564d4ac92658aac9c493	48602	validated
6ec4c075-8101-46ea-9047-684c3204c387	6ec4c075-8101-46ea-9047-684c3204c387/BASIC_p_TCGASNP_219_221_223_N_GenomeWideSNP_6_F07_1148616.nocnv_grch38.seg.v2.txt	dfbc8de889d61606e4ad56e4b99c1581	3679	validated
6ef74c81-bc6c-49bf-b823-07a68e618e03	6ef74c81-bc6c-49bf-b823-07a68e618e03/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F09_787236.nocnv_grch38.seg.v2.txt	515ca69c8cf949f9e5a06287e5c92eab	6809	validated
6f1dfd96-360d-45e9-8bb6-5c080d2997aa	6f1dfd96-360d-45e9-8bb6-5c080d2997aa/GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_F01_1051754.nocnv_grch38.seg.v2.txt	8fb6264d9441117a9216cca8c407b9ea	22555	validated
6f2f6b93-5f0d-4253-8919-a6aca0d0da2a	6f2f6b93-5f0d-4253-8919-a6aca0d0da2a/UNDID_p_TCGA_353_354_355_37_NSP_GenomeWideSNP_6_H09_1376982.nocnv_grch38.seg.v2.txt	edd5b6d042929052731383bc5d6500ee	99957	validated
6f3a5449-02c2-4488-8075-b6d0b74b12d9	6f3a5449-02c2-4488-8075-b6d0b74b12d9/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_D10_680388.nocnv_grch38.seg.v2.txt	dc624ddc782818c3daa2d98cb6edff4e	92168	validated
6f614f45-0739-45b9-80b7-7b79fe7a9b9a	6f614f45-0739-45b9-80b7-7b79fe7a9b9a/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_G11_787226.nocnv_grch38.seg.v2.txt	cc990f2159487dd97cab73a0695dbe29	16542	validated
6f86e9ac-848e-4931-b3df-c9af795fdef0	6f86e9ac-848e-4931-b3df-c9af795fdef0/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_C04_809088.nocnv_grch38.seg.v2.txt	d45ba345c042a24a3e79e062fdcddb7d	4290	validated
6f9be948-e556-4967-8316-e66a2edbec60	6f9be948-e556-4967-8316-e66a2edbec60/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_C08_787146.nocnv_grch38.seg.v2.txt	60c153edb1f492af6a2cf59322d3834d	4598	validated
6fbfb4e0-5644-440b-b1ff-3420948916eb	6fbfb4e0-5644-440b-b1ff-3420948916eb/LEMUR_p_TCGA_116_163_164_183_N_GenomeWideSNP_6_B11_914468.nocnv_grch38.seg.v2.txt	60751ca95e512f99e226d5dcc4b9cbda	13668	validated
709ff193-3633-4f57-8dd7-0a9bc82ee26f	709ff193-3633-4f57-8dd7-0a9bc82ee26f/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_F09_914304.nocnv_grch38.seg.v2.txt	2a29d7cd6b7fbe9407d2559121a5d342	53367	validated
70c9c274-9128-48ee-a272-599edfab8004	70c9c274-9128-48ee-a272-599edfab8004/RAMIE_p_6TCGA_250_232_4_236_N_GenomeWideSNP_6_B12_1245114.nocnv_grch38.seg.v2.txt	efacb0c2bec1eb343bf569e180ffcbc8	2788	validated
717d2cc6-ba26-43c8-bb46-1b03bd7908cb	717d2cc6-ba26-43c8-bb46-1b03bd7908cb/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_A02_748092.nocnv_grch38.seg.v2.txt	e62d05bac56e488283961e7f7f5c8baa	3471	validated
71828e79-1469-434a-8e1c-0259da223ffc	71828e79-1469-434a-8e1c-0259da223ffc/TAROK_p_TCGA_264_N_GenomeWideSNP_6_D04_1306494.nocnv_grch38.seg.v2.txt	b55a3047ada20c415ecd08c4f44f2fbe	30000	validated
71b025ed-6f99-464a-aa68-de1d6acf4013	71b025ed-6f99-464a-aa68-de1d6acf4013/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_D11_808360.nocnv_grch38.seg.v2.txt	c0aee74f98637c0133608ddb9db76615	4549	validated
728a5ffd-0b39-4e21-baac-bbb61a15ce06	728a5ffd-0b39-4e21-baac-bbb61a15ce06/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_F02_808394.nocnv_grch38.seg.v2.txt	92cf2d6186520a2d0f6631ee8ec197c9	3613	validated
72cdd470-87cd-4b3d-836e-1f03546c9d6e	72cdd470-87cd-4b3d-836e-1f03546c9d6e/TATTY_p_TCGA_b52_156_SNP_N_GenomeWideSNP_6_A05_809106.nocnv_grch38.seg.v2.txt	e2599ecd900f5fd8351917307c015627	3657	validated
72ee058d-2649-49fe-89c5-d0ec739041ba	72ee058d-2649-49fe-89c5-d0ec739041ba/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_C05_1301016.nocnv_grch38.seg.v2.txt	ec05cd62e0479cabc52a5bb744795698	15188	validated
73124352-f20c-4153-8090-877e48706e8f	73124352-f20c-4153-8090-877e48706e8f/TAROK_p_TCGA_264_N_GenomeWideSNP_6_D07_1306644.nocnv_grch38.seg.v2.txt	83ce7e7e0d4c413129e00ab865b00b05	4718	validated
7324efc9-4a0e-4fc7-adbd-007d84f603ed	7324efc9-4a0e-4fc7-adbd-007d84f603ed/HILLY_p_TCGA_b90_wRedos_SNP_N_GenomeWideSNP_6_B03_748242.nocnv_grch38.seg.v2.txt	4c0ab60a58963e53e4901522b704ec6c	2797	validated
740bdfe2-370a-474e-8290-2bbbd39e3d58	740bdfe2-370a-474e-8290-2bbbd39e3d58/NULLS_p_TCGA_183_185_186_SNP_N_GenomeWideSNP_6_A12_914210.nocnv_grch38.seg.v2.txt	98bdb8799063712be775b2c984f88e38	3610	validated
7418765b-850b-4e83-8cf8-ea64ef55326f	7418765b-850b-4e83-8cf8-ea64ef55326f/BUNGS_p_TCGA_257_258_N_GenomeWideSNP_6_F10_1301108.nocnv_grch38.seg.v2.txt	737f05219497e4c85231600e3388faf2	4339	validated
75124298-f8c7-4e9b-9e6c-302adb6ae079	75124298-f8c7-4e9b-9e6c-302adb6ae079/LOOBY_p_TCGAb58_SNP_N_GenomeWideSNP_6_C05_680394.nocnv_grch38.seg.v2.txt	4ca7ad8daea3f7d4e62e8bc28528882d	22330	validated
752d5a11-f24a-4f39-a445-74ba5703a1e7	752d5a11-f24a-4f39-a445-74ba5703a1e7/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_E02_787088.nocnv_grch38.seg.v2.txt	77301781ee781538ca63a8422901f489	2498	validated
75e8783a-e881-499e-86ef-5fb25e0f51c6	75e8783a-e881-499e-86ef-5fb25e0f51c6/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_B11_1148090.nocnv_grch38.seg.v2.txt	15e87c13d80cf5585f06a89cc9521ad0	15031	validated
7606522d-5586-4eba-9f52-3a254e635378	7606522d-5586-4eba-9f52-3a254e635378/SHOWS_p_7TCGA_236_238_Mx_N_GenomeWideSNP_6_F09_1244556.nocnv_grch38.seg.v2.txt	039b932c52ee169189107dd911bde812	26535	validated
762eecbb-60d5-41f7-8a11-876fe34926e0	762eecbb-60d5-41f7-8a11-876fe34926e0/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_C07_1148104.nocnv_grch38.seg.v2.txt	c60524d8fe4fc6f6bb90aa0d09c70941	3750	validated
7683d6b3-6937-49ba-918f-1ac2175878cc	7683d6b3-6937-49ba-918f-1ac2175878cc/BURST_p_TCGA_b119_SNP_N_GenomeWideSNP_6_F12_787182.nocnv_grch38.seg.v2.txt	fe5cb7b91d2b3ab61be9789c6e949bf4	21963	validated
7699d6f2-ec53-4f86-9ea5-160385957589	7699d6f2-ec53-4f86-9ea5-160385957589/PALLS_p_TCGASNP_213_N_GenomeWideSNP_6_G01_1148032.nocnv_grch38.seg.v2.txt	734fa34e3b78d45d3d3ebdb623867873	10491	validated
76c15197-432d-4ecf-ab6c-772b67d0af9d	76c15197-432d-4ecf-ab6c-772b67d0af9d/OCULI_p_TCGA_159_160_SNP_N_GenomeWideSNP_6_G09_831172.nocnv_grch38.seg.v2.txt	174d384170ee5ee84b44f65ec4d4a351	4744	validated
7757cd81-4148-4622-8ba8-201955c0e2b5	7757cd81-4148-4622-8ba8-201955c0e2b5/IMPLY_p_TCGA_b127_144_SNP_N_GenomeWideSNP_6_C10_808372.nocnv_grch38.seg.v2.txt	770d015aaee5d315194a7d33ec96fbec	17123	validated
